date,open,high,low,close,volume
09/02/2012,11.9981,12.0298,11.8681,11.9854,693600
10/02/2012,11.9854,12.1185,11.8757,12.0234,1989300
13/02/2012,12.0456,12.0963,11.96,12.0361,1714800
14/02/2012,11.8935,12.0932,11.8935,11.9315,1826700
15/02/2012,12.071,12.2358,11.8428,12.0393,2635200
16/02/2012,11.9854,12.0678,11.8618,11.9379,2079600
17/02/2012,11.9632,12.0425,11.8998,11.9062,1478700
21/02/2012,11.8998,11.9569,11.8206,11.9379,1971900
22/02/2012,11.9252,11.9664,11.6622,11.6779,1793700
23/02/2012,11.7065,11.735,11.6209,11.6557,1754700
24/02/2012,11.7096,11.8269,11.6874,11.7889,1996500
27/02/2012,11.6811,11.7286,11.6082,11.6494,1241100
28/02/2012,11.6177,11.6969,11.5321,11.6304,1923900
29/02/2012,11.6811,11.7762,11.6082,11.7445,2636400
01/03/2012,11.7445,11.9315,11.7318,11.9157,2555400
02/03/2012,11.8586,11.9224,11.6589,11.716,1688700
05/03/2012,11.6589,11.6874,11.5384,11.6652,1801500
06/03/2012,11.6018,11.6018,11.4624,11.5384,2048700
07/03/2012,11.5797,11.6431,11.4814,11.6304,1154100
08/03/2012,11.6621,11.6906,11.5166,11.6748,1542300
09/03/2012,11.6748,11.8649,11.6589,11.8459,1538700
12/03/2012,11.8364,11.8903,11.754,11.7572,1166700
13/03/2012,11.8364,11.8998,11.7604,11.884,1999500
14/03/2012,11.8269,11.884,11.716,11.8523,1734900
15/03/2012,11.884,11.884,11.754,11.7984,1191900
16/03/2012,11.8079,11.8079,11.6193,11.624,1025700
19/03/2012,11.624,11.7952,11.5733,11.7413,1608300
20/03/2012,11.6399,11.7572,11.6399,11.7445,1096800
21/03/2012,11.7128,11.8079,11.6431,11.6684,1314300
22/03/2012,11.5828,11.6367,11.4449,11.4529,1843500
23/03/2012,11.4687,11.5892,11.437,11.5701,922500
26/03/2012,11.6367,11.7286,11.605,11.7286,1612200
27/03/2012,11.716,11.7762,11.6779,11.6874,1537200
28/03/2012,11.7065,11.7413,11.624,11.7381,1169400
29/03/2012,11.7065,11.8301,11.6526,11.8111,1345200
30/03/2012,11.8713,11.8713,11.7635,11.8047,1964700
02/04/2012,11.754,11.8776,11.7381,11.8649,1348200
03/04/2012,11.8459,11.9569,11.7477,11.8079,1481700
04/04/2012,11.7508,11.8206,11.6874,11.792,1522200
05/04/2012,11.7477,11.8554,11.7065,11.8523,972300
09/04/2012,11.7762,11.8935,11.7667,11.8871,2052000
10/04/2012,11.8871,11.9188,11.7984,11.8713,2749200
11/04/2012,11.9379,11.9791,11.8618,11.9791,1883700
12/04/2012,12.0139,12.0139,11.9188,12.0013,2207100
13/04/2012,12.0139,12.0425,11.9474,11.9569,1328400
16/04/2012,12.0203,12.0456,11.96,12.0139,1214100
17/04/2012,12.0139,12.0678,11.8966,12.0615,2424600
18/04/2012,12.0773,12.0773,11.9854,12.0456,2052300
19/04/2012,12.033,12.2865,12.033,12.2168,2172900
20/04/2012,12.2675,12.2675,12.1629,12.2327,1593300
23/04/2012,12.1978,12.2231,12.0932,12.2041,2375700
24/04/2012,12.2041,12.3151,12.1946,12.2802,1797000
25/04/2012,12.3626,12.3943,12.3214,12.3848,2022000
26/04/2012,12.3214,12.4736,12.1914,12.4102,5640900
27/04/2012,12.4324,12.4672,12.3686,12.4387,3128400
30/04/2012,12.4577,12.4926,12.4038,12.4514,3184800
01/05/2012,12.4862,12.4862,12.3563,12.3975,3341100
02/05/2012,12.3404,12.5084,12.2739,12.4736,1410600
03/05/2012,12.4641,12.5655,12.4292,12.4355,1422000
04/05/2012,12.3848,12.4324,12.3151,12.3943,1610100
07/05/2012,12.3468,12.3975,12.3087,12.3341,1074900
08/05/2012,12.3024,12.3468,12.2295,12.2992,1349700
09/05/2012,12.3024,12.3087,12.1059,12.2295,1811400
10/05/2012,12.3214,12.5496,12.2929,12.4387,1965000
11/05/2012,12.3626,12.5211,12.2929,12.4736,1119900
14/05/2012,12.3721,12.4102,12.2517,12.2548,1227000
15/05/2012,12.2231,12.407,12.2041,12.3721,1793100
16/05/2012,12.4704,12.4704,12.3214,12.3341,1263000
17/05/2012,12.2802,12.4609,12.2168,12.4133,3846900
18/05/2012,12.4577,12.4609,12.1185,12.1788,2053800
21/05/2012,12.1661,12.2263,12.1436,12.1978,1256700
22/05/2012,12.1724,12.2644,12.1597,12.2295,1885800
23/05/2012,12.1312,12.2897,12.0583,12.2865,1566000
24/05/2012,12.3151,12.3151,12.1312,12.2422,771000
25/05/2012,12.2073,12.2485,12.109,12.1439,1151700
29/05/2012,12.2136,12.2168,12.09,12.1566,995700
30/05/2012,12.1059,12.1312,11.9442,11.9569,817800
31/05/2012,11.9442,12.1428,11.903,12.1185,1773600
01/06/2012,11.9917,12.0646,11.8871,11.922,1824000
04/06/2012,11.8554,11.9379,11.792,11.8364,1139100
05/06/2012,11.7952,11.903,11.7952,11.8919,888600
06/06/2012,11.9252,12.0805,11.8935,12.0773,1119000
07/06/2012,12.1597,12.2358,12.0963,12.1185,1004100
08/06/2012,12.0551,12.1819,11.9854,12.1788,1440900
11/06/2012,12.2358,12.3214,12.0425,12.0551,2334300
12/06/2012,12.1217,12.1217,11.9981,12.052,1226400
13/06/2012,12.0044,12.0646,11.9505,11.96,2289900
14/06/2012,12.0171,12.0203,11.8903,11.9347,1490700
15/06/2012,11.8935,11.941,11.7413,11.7603,2594400
18/06/2012,11.7445,11.8,11.6652,11.6874,4032900
19/06/2012,11.6748,11.9062,11.6748,11.8871,2610300
20/06/2012,11.9442,12.1078,11.8808,12.0773,1986900
21/06/2012,12.0963,12.1217,11.8586,11.8618,1214700
22/06/2012,11.9315,11.9854,11.8815,11.9442,2329500
25/06/2012,11.8745,11.9569,11.7318,11.903,1471200
26/06/2012,11.9379,12.0361,11.8871,12.0298,989700
27/06/2012,12.033,12.2517,11.9743,12.2231,1383300
28/06/2012,12.2168,12.8127,12.1122,12.3563,1617900
29/06/2012,12.4609,12.5813,12.4514,12.5813,2056200
02/07/2012,12.5496,12.6796,12.5465,12.6733,1578900
03/07/2012,12.6321,12.8223,12.6194,12.8096,680700
05/07/2012,12.7398,12.8096,12.6606,12.6764,1172700
06/07/2012,12.6257,12.6257,12.4038,12.5401,1304100
09/07/2012,12.5148,12.5481,12.3595,12.4228,1598100
10/07/2012,12.5179,12.5179,12.3721,12.407,1773300
11/07/2012,12.4482,12.4482,12.1914,12.3056,2176500
12/07/2012,12.258,12.3848,12.1312,12.3721,1783800
13/07/2012,12.4102,12.5623,12.3309,12.5496,1537200
16/07/2012,12.5306,12.5306,12.3927,12.4387,1237500
17/07/2012,12.4609,12.5909,12.4102,12.5877,2264400
18/07/2012,12.5433,12.6321,12.5275,12.5687,1172400
19/07/2012,12.6416,12.6416,12.4641,12.5401,1016700
20/07/2012,12.5211,12.5275,12.3341,12.4102,2261100
23/07/2012,12.2992,12.3404,12.2231,12.3246,907800
24/07/2012,12.2739,12.3056,12.1629,12.2485,1083300
25/07/2012,12.239,12.5275,12.2073,12.4165,2464800
26/07/2012,12.4862,12.4862,12.0678,12.1661,3112200
27/07/2012,12.3087,12.4577,12.239,12.4514,1898700
30/07/2012,12.4387,12.5179,12.3531,12.5021,1038000
31/07/2012,12.4292,12.4324,12.2453,12.2992,1995000
01/08/2012,12.3499,12.3753,12.2453,12.3404,1349700
02/08/2012,12.3087,12.4736,12.2897,12.4324,1237500
03/08/2012,12.4799,12.5179,12.3341,12.3943,1255200
06/08/2012,12.4514,12.5148,12.361,12.369,1716600
07/08/2012,12.4228,12.4831,12.3721,12.4767,657900
08/08/2012,12.4894,12.5718,12.3785,12.5592,863700
09/08/2012,12.5718,12.6194,12.4609,12.4641,1221600
10/08/2012,12.4736,12.5148,12.426,12.445,1496700
13/08/2012,12.445,12.5053,12.3563,12.5021,874800
14/08/2012,12.5148,12.6257,12.4525,12.5306,884700
15/08/2012,12.5021,12.6638,12.4831,12.5782,1248300
16/08/2012,12.5528,12.613,12.5021,12.5655,945900
17/08/2012,12.5528,12.6733,12.491,12.613,810000
20/08/2012,12.575,12.6321,12.5718,12.6194,854700
21/08/2012,12.613,12.6543,12.5623,12.6321,885900
22/08/2012,12.5909,12.6764,12.5179,12.6669,1282800
23/08/2012,12.6447,12.6796,12.5845,12.5972,727200
24/08/2012,12.556,12.8349,12.556,12.7715,1448400
27/08/2012,12.7747,12.8825,12.7208,12.762,697200
28/08/2012,12.7969,12.8127,12.7208,12.7398,580800
29/08/2012,12.7018,12.8032,12.6638,12.7018,806400
30/08/2012,12.7113,12.7145,12.5433,12.5623,1394100
31/08/2012,12.6162,12.6669,12.5639,12.6511,1604400
04/09/2012,12.5718,12.7795,12.5116,12.7398,1104900
05/09/2012,12.743,12.7652,12.6289,12.6479,1253700
06/09/2012,12.6764,12.7652,12.6764,12.7113,1590300
07/09/2012,12.7874,12.9078,12.7367,12.7937,949800
10/09/2012,12.7589,12.8318,12.6638,12.8096,924300
11/09/2012,12.8286,12.8952,12.762,12.8857,827700
12/09/2012,12.9205,12.9649,12.8223,12.8635,904800
13/09/2012,12.8952,13.0632,12.8476,13.0473,1048800
14/09/2012,13.0917,13.1107,12.9776,13.0441,1007700
17/09/2012,13.1551,13.1551,12.9839,12.9903,726900
18/09/2012,12.9808,13.0537,12.9237,13.0283,564900
19/09/2012,13.098,13.098,12.9491,13.0695,694800
20/09/2012,13.0093,13.1075,12.9744,13.1075,588000
21/09/2012,13.1678,13.1678,12.9839,13.0061,844500
24/09/2012,12.9808,13.1171,12.9808,13.0949,584700
25/09/2012,13.0885,13.1437,13.0346,13.06,1584600
26/09/2012,13.0663,13.0727,12.9395,12.9903,1165200
27/09/2012,12.9934,13.0917,12.9459,13.079,798600
28/09/2012,13.0156,13.2217,12.9998,13.1995,2070000
01/10/2012,13.2882,13.4626,13.2217,13.434,1440900
02/10/2012,13.434,13.5323,13.3548,13.3706,2091900
03/10/2012,13.358,13.4309,13.3326,13.3928,4872300
04/10/2012,13.4594,13.4879,13.3802,13.4404,2754600
05/10/2012,13.5006,13.6496,13.4531,13.6338,3819900
08/10/2012,13.6306,13.6993,13.5799,13.6306,811200
09/10/2012,13.6464,13.6623,13.5387,13.5894,1093500
10/10/2012,13.5196,13.7098,13.5196,13.5989,1063500
11/10/2012,13.6559,13.7479,13.6147,13.694,1073400
12/10/2012,13.7067,13.7859,13.6257,13.6496,1139100
15/10/2012,13.6908,13.8588,13.6021,13.8398,1372800
16/10/2012,13.9,14.0997,13.8842,14.0236,1827000
17/10/2012,14.0617,14.0649,13.9856,14.0205,1128000
18/10/2012,14.0712,14.2582,14.0189,14.1536,1301100
19/10/2012,14.1156,14.1917,13.9666,14.0585,616500
22/10/2012,14.0744,14.1346,13.9476,14.1346,1004700
23/10/2012,13.9729,14.1061,13.8937,14.0807,1149000
24/10/2012,14.0427,14.2551,14.0427,14.1346,1111500
25/10/2012,14.2043,14.3153,14.133,14.1695,1320000
26/10/2012,14.1885,14.1885,13.9571,13.9666,2951700
31/10/2012,13.9539,14.0141,13.5291,13.9634,2083500
01/11/2012,14.0427,14.1497,13.9539,14.1219,1989000
02/11/2012,13.7574,13.9888,13.3833,13.4753,5923200
05/11/2012,13.4119,13.583,13.3266,13.5228,1922400
06/11/2012,13.6845,13.7669,13.4277,13.6686,1658700
07/11/2012,13.5799,13.6433,13.545,13.583,2559600
08/11/2012,13.5577,13.732,13.5482,13.5672,1940400
09/11/2012,13.5323,13.6401,13.4848,13.5355,1259400
12/11/2012,13.5228,13.5672,13.4753,13.5196,1262100
13/11/2012,13.4816,13.5577,13.3706,13.4626,2523000
14/11/2012,13.5101,13.6084,13.434,13.4562,1668600
15/11/2012,13.4816,13.6242,13.3806,13.5513,1455900
16/11/2012,13.5545,13.7954,13.5228,13.7954,2351100
19/11/2012,13.862,13.8937,13.6147,13.6845,2895900
20/11/2012,13.6433,13.732,13.5482,13.7257,2274000
21/11/2012,13.7225,13.9254,13.6924,13.8873,1944300
23/11/2012,13.8588,13.9793,13.8208,13.9698,757800
26/11/2012,13.9064,14.1156,13.9,14.0775,2116800
27/11/2012,14.0522,14.1251,14.0141,14.0173,1664400
28/11/2012,13.9793,14.1536,13.8842,14.1283,2151900
29/11/2012,14.1536,14.1885,14.068,14.1504,2257800
30/11/2012,14.1092,14.2963,14.0712,14.2963,2863800
03/12/2012,14.3058,14.3153,14.1092,14.1441,2318700
04/12/2012,14.0775,14.1853,14.0332,14.0807,5922000
05/12/2012,14.1187,14.2075,14.068,14.1885,2277900
06/12/2012,14.2075,14.2249,14.1092,14.1409,3208500
07/12/2012,14.1568,14.1917,14.1124,14.179,1419000
10/12/2012,13.9698,14.1916,13.9698,14.1283,1457100
11/12/2012,14.1283,14.1917,14.0427,14.0712,3082800
12/12/2012,14.1536,14.198,14.0553,14.0807,3787800
13/12/2012,14.0078,14.1758,13.9888,14.011,1516500
14/12/2012,13.9856,14.1029,13.919,13.9381,4360200
17/12/2012,13.9317,14.1251,13.9317,14.0395,1573500
18/12/2012,14.0934,14.0934,13.8778,13.8969,3465000
19/12/2012,13.9127,14.1473,13.8842,13.992,4766400
20/12/2012,13.9476,13.9761,13.7764,13.8525,2542200
21/12/2012,13.7447,13.816,13.6464,13.6655,2573700
24/12/2012,13.5957,13.7415,13.5925,13.7035,1017300
26/12/2012,13.732,13.7891,13.6623,13.751,1905000
27/12/2012,13.7257,13.8065,13.7257,13.7701,1715400
28/12/2012,13.6845,13.9,13.6845,13.751,1349100
31/12/2012,13.7447,13.9571,13.7352,13.9539,2487000
02/01/2013,14.068,14.1156,13.9729,14.068,2932800
03/01/2013,14.0332,14.087,13.9698,14.0268,1966200
04/01/2013,14.0458,14.1885,14.0018,14.1473,1591800
07/01/2013,14.0553,14.1439,14.0078,14.0078,1296900
08/01/2013,14.0046,14.0553,13.9476,14.0268,1810800
09/01/2013,14.0205,14.1441,14.0078,14.0775,2375700
10/01/2013,14.1156,14.1441,14.0458,14.1092,1712400
11/01/2013,14.1441,14.198,14.0363,14.1948,1384500
14/01/2013,14.1726,14.3216,14.1726,14.2899,1299900
15/01/2013,14.236,14.3527,14.2234,14.2646,1400400
16/01/2013,14.2202,14.2836,14.16,14.179,1268400
17/01/2013,14.179,14.2297,14.1283,14.1726,999300
18/01/2013,14.1821,14.217,14.1124,14.1251,1332300
22/01/2013,14.1853,14.4801,14.1631,14.4801,1884900
23/01/2013,14.4421,14.5055,14.3406,14.4072,1067400
24/01/2013,14.3882,14.5625,14.3787,14.4484,1018200
25/01/2013,14.5055,14.5055,14.2963,14.366,1603800
28/01/2013,14.366,14.3787,14.2519,14.3692,961200
29/01/2013,14.3216,14.4674,14.3216,14.4484,1229700
30/01/2013,14.4674,14.5308,14.3533,14.5086,1266000
31/01/2013,14.4738,14.7242,14.4738,14.7147,1329000
01/02/2013,14.8161,15.0063,14.7971,14.9588,2381700
04/02/2013,14.8415,14.9144,14.6545,14.6671,1564800
05/02/2013,14.6766,14.8605,14.6101,14.8478,1038000
06/02/2013,14.7908,15,14.7464,15,978300
07/02/2013,15.0348,15.0856,14.9873,15.0602,2109300
08/02/2013,15.0761,15.504,15.0158,15.485,3258300
11/02/2013,15.5262,15.6847,15.4343,15.6276,2266500
12/02/2013,15.6688,15.8432,15.1268,15.2758,3699000
13/02/2013,15.187,15.2948,15.1363,15.1426,2232600
14/02/2013,15.168,15.168,15.0507,15.1173,1763400
15/02/2013,15.0761,15.1838,15.0602,15.0761,1650000
19/02/2013,15.149,15.2599,15.0301,15.2092,1616100
20/02/2013,15.2567,15.2884,15.1296,15.1616,1599300
21/02/2013,15.1775,15.2441,15.1426,15.1712,1734300
22/02/2013,15.2377,15.3423,15.1965,15.3423,1234800
25/02/2013,15.3709,15.3994,15.2694,15.2758,1759800
26/02/2013,15.3709,15.5008,15.2663,15.4977,2459400
27/02/2013,15.4564,15.523,15.3613,15.5008,1324200
28/02/2013,15.5294,15.6055,15.4469,15.5706,2631600
01/03/2013,15.5325,15.7132,15.5008,15.6974,3724500
04/03/2013,15.6276,15.691,15.4945,15.6593,2653200
05/03/2013,15.7544,15.8685,15.6815,15.7512,1542000
06/03/2013,15.8273,15.8559,15.6783,15.7703,2531400
07/03/2013,15.8559,16.1063,15.8495,15.989,2652900
08/03/2013,16.046,16.0714,15.9256,16.0524,702000
11/03/2013,16.0524,16.1126,15.989,16.1094,1069500
12/03/2013,16.1031,16.1633,16.0746,16.1063,484500
13/03/2013,16.1411,16.2676,16.1237,16.2521,702000
14/03/2013,16.2426,16.3757,16.2141,16.3757,1129200
15/03/2013,16.3662,16.4391,16.325,16.3789,1140300
18/03/2013,16.306,16.4233,16.2679,16.3599,905400
19/03/2013,16.3725,16.6119,16.3725,16.5437,1446300
20/03/2013,16.623,16.623,16.5215,16.5786,2887500
21/03/2013,16.5627,16.6008,16.363,16.4423,1135800
22/03/2013,16.5279,16.5279,16.3408,16.4233,1519500
25/03/2013,16.5564,16.5564,16.3345,16.4106,1549200
26/03/2013,16.4455,16.4867,16.3187,16.3504,1838400
27/03/2013,16.287,16.4613,16.2362,16.3916,2350500
28/03/2013,16.4296,16.6705,16.2838,16.6642,3822600
01/04/2013,16.7054,17.0002,16.5342,16.6642,1390500
02/04/2013,16.7593,16.7656,16.5849,16.6293,1300200
03/04/2013,16.6895,16.7371,16.4645,16.493,1402200
04/04/2013,16.5342,16.5564,16.3662,16.4201,2694000
05/04/2013,16.3408,16.4486,16.2362,16.3694,1557000
08/04/2013,16.325,16.4645,16.325,16.4581,1747200
09/04/2013,16.5913,16.5913,16.2965,16.3884,1552800
10/04/2013,16.3852,16.4296,16.2774,16.4042,1538700
11/04/2013,16.3852,16.4993,16.3852,16.4328,2421000
12/04/2013,16.4042,16.5596,16.3884,16.5469,1172100
15/04/2013,16.287,16.4423,16.0587,16.0682,2270100
16/04/2013,16.119,16.3725,16.0492,16.3662,1831500
17/04/2013,16.3377,16.3979,16.2394,16.3821,1926000
18/04/2013,16.3979,16.4993,16.2981,16.3567,2016300
19/04/2013,16.3377,16.5564,16.3377,16.5469,951300
22/04/2013,16.5374,16.5374,16.3282,16.4581,1218300
23/04/2013,16.6166,16.7688,16.5944,16.7624,1009200
24/04/2013,16.8005,16.9431,16.7339,16.9178,1161600
25/04/2013,17.016,17.0255,16.7894,16.9083,1057200
26/04/2013,16.9083,16.9336,16.6895,16.6927,1931100
29/04/2013,16.7054,16.8829,16.6737,16.7846,1563000
30/04/2013,16.9463,17.0224,16.5596,16.8195,2410200
01/05/2013,16.7403,16.959,16.6515,16.7466,1557600
02/05/2013,16.7498,16.8464,16.6261,16.699,1186500
03/05/2013,16.7973,16.8258,16.6705,16.7815,1187400
06/05/2013,16.7529,16.9304,16.7181,16.8924,1173300
07/05/2013,16.9146,17.0763,16.8877,17.0731,1149300
08/05/2013,17.0858,17.0985,16.9907,17.0604,1680600
09/05/2013,17.0953,17.1171,16.9368,16.9685,1728000
10/05/2013,16.9368,17.0477,16.8924,17.0351,892200
13/05/2013,16.9812,17.1555,16.9812,17.1048,2017200
14/05/2013,17.0826,17.3203,17.0731,17.2728,1417800
15/05/2013,17.1967,17.2823,17.1809,17.2569,4002300
16/05/2013,17.2126,17.2316,16.94,16.94,2569800
17/05/2013,16.959,17.0034,16.8798,16.9812,2263800
20/05/2013,16.8956,17.0192,16.8924,16.9368,1599300
21/05/2013,16.9463,16.9685,16.661,16.7181,1903200
22/05/2013,16.6959,16.7593,16.474,16.5279,1386600
23/05/2013,16.3916,16.6547,16.3187,16.6356,1629300
24/05/2013,16.5881,16.5881,16.4328,16.5723,752100
28/05/2013,16.6673,16.7149,16.3916,16.4042,1468500
29/05/2013,16.3218,16.4296,16.2553,16.3599,1270200
30/05/2013,16.4042,16.5532,16.3916,16.531,1643100
31/05/2013,16.4359,16.531,16.2045,16.2331,4067100
03/06/2013,16.2521,16.3408,16.1538,16.3218,2365200
04/06/2013,16.3694,16.3821,16.2489,16.3504,1440600
05/06/2013,16.2806,16.3282,16.119,16.119,2559000
06/06/2013,16.0999,16.3884,16.0619,16.3852,1629300
07/06/2013,16.4042,16.5818,16.3218,16.5437,1377900
10/06/2013,16.5406,16.6135,16.4581,16.5691,918300
11/06/2013,16.4486,16.5342,16.3535,16.363,919200
12/06/2013,16.3916,16.4518,16.287,16.3123,1124400
13/06/2013,16.2933,16.4803,16.2362,16.4581,1011300
14/06/2013,16.3979,16.4518,16.2806,16.3345,921900
17/06/2013,16.4074,16.5691,16.3523,16.5596,942000
18/06/2013,16.5184,16.7656,16.4835,16.699,895800
19/06/2013,16.7276,16.7276,16.2458,16.2489,1957200
20/06/2013,16.1443,16.2679,16.0777,16.0777,1645800
21/06/2013,16.119,16.1633,15.8971,15.9446,1957800
24/06/2013,15.7798,15.9858,15.6783,15.9002,2901900
25/06/2013,15.9605,16.0112,15.84,15.8812,2540700
26/06/2013,15.9541,16.1919,15.9541,16.1158,1391400
27/06/2013,16.2172,16.363,16.1665,16.3377,807300
28/06/2013,16.3028,16.3725,16.2141,16.2965,1681200
01/07/2013,16.3218,16.512,16.3218,16.4803,1143900
02/07/2013,16.4962,16.5595,16.2141,16.2584,1270200
03/07/2013,16.2774,16.3028,16.1665,16.2806,693600
05/07/2013,16.3472,16.474,16.2077,16.4645,738300
08/07/2013,16.4645,16.5596,16.4613,16.5247,990300
09/07/2013,16.6388,16.6642,16.4962,16.6135,1965300
10/07/2013,16.5754,16.7593,16.512,16.7276,1118700
11/07/2013,16.8005,16.9289,16.7165,16.9146,820800
12/07/2013,16.8861,17.0826,16.848,17.0731,531600
15/07/2013,17.0731,17.2982,16.9812,17.2855,1483200
16/07/2013,17.2918,17.2918,17.081,17.1206,1560600
17/07/2013,17.184,17.3108,17.1555,17.3077,1088700
18/07/2013,17.3077,17.4884,17.2791,17.4788,1027500
19/07/2013,17.4028,17.5961,17.3837,17.5676,904800
22/07/2013,17.5232,17.6785,17.4503,17.6405,1103700
23/07/2013,17.7102,17.7102,17.1175,17.1397,1699500
24/07/2013,17.1333,17.2379,17.0572,17.0699,1015200
25/07/2013,17.0065,17.2918,16.9977,17.2062,1393500
26/07/2013,17.3267,17.3679,17.0763,17.2918,905400
29/07/2013,17.2538,17.3394,17.1587,17.2316,777600
30/07/2013,17.2601,17.3156,17.1619,17.1745,753900
31/07/2013,17.2443,17.3235,17.146,17.1707,835800
01/08/2013,17.2982,17.4059,17.2363,17.2443,1936800
02/08/2013,17.2443,17.3203,17.1365,17.2253,949500
05/08/2013,17.1492,17.2284,17.1333,17.1555,485700
06/08/2013,17.1619,17.2031,17.0572,17.0636,1145100
07/08/2013,17.0477,17.1302,17.0097,17.0382,1035300
08/08/2013,17.0794,17.1428,17.0002,17.0129,465900
09/08/2013,17.0287,17.1587,16.9558,17.1048,779400
12/08/2013,16.7624,17.0858,16.7339,16.9748,803400
13/08/2013,16.959,17.0794,16.8227,17.0699,1123500
14/08/2013,17.0858,17.2126,17.0002,17.1777,862200
15/08/2013,17.108,17.1397,16.978,17.0446,758400
16/08/2013,17.0192,17.1175,16.9304,16.9336,431400
19/08/2013,16.8829,16.997,16.829,16.8671,805500
20/08/2013,16.8924,16.9843,16.8005,16.9463,427500
21/08/2013,16.9114,16.9463,16.7688,16.7688,420300
22/08/2013,16.8322,17.0636,16.772,17.0192,570300
23/08/2013,17.0255,17.0839,16.8671,16.9463,547200
26/08/2013,16.9273,17.0319,16.8417,16.8766,497400
27/08/2013,16.8037,16.9463,16.7751,16.8227,931500
28/08/2013,16.8195,16.9083,16.7628,16.8544,654000
29/08/2013,16.8005,17.0224,16.7435,16.9431,607800
30/08/2013,16.9431,16.9431,16.7846,16.8988,1015800
03/09/2013,16.997,17.0763,16.8791,16.94,674700
04/09/2013,16.9304,17.0509,16.848,16.8924,732000
05/09/2013,16.9241,16.9907,16.8354,16.8702,676200
06/09/2013,16.8671,16.9891,16.661,16.8861,806700
09/09/2013,16.81,17.0477,16.81,16.997,501900
10/09/2013,17.1397,17.2284,16.959,17.0255,1065900
11/09/2013,16.9907,17.0731,16.9907,17.0699,1587900
12/09/2013,16.8512,17.0541,16.7355,16.7878,1187700
13/09/2013,16.7403,16.8892,16.7307,16.8005,736800
16/09/2013,16.8892,17.0572,16.8227,16.8924,1038000
17/09/2013,16.8892,17.0065,16.848,17.0002,833700
18/09/2013,16.997,17.1967,16.9558,17.1587,1545300
19/09/2013,17.1587,17.2474,17.1016,17.1333,1211400
20/09/2013,17.1111,17.2649,17.0604,17.1555,3888900
23/09/2013,17.0985,17.1555,17.0287,17.0572,1766100
24/09/2013,17.0414,17.1048,16.9653,17.0224,1453200
25/09/2013,17.0382,17.1555,16.9368,17.1206,1550700
26/09/2013,17.184,17.2348,17.1175,17.1714,1251600
27/09/2013,17.1936,17.2474,17.1206,17.1666,864900
30/09/2013,17.0572,17.1777,16.9748,17.1587,2045400
01/10/2013,17.1333,17.4091,17.0699,17.4028,1247700
02/10/2013,17.3045,17.4725,17.2316,17.4725,1106100
03/10/2013,17.4662,17.4662,17.2871,17.295,861900
04/10/2013,17.276,17.4313,17.1777,17.425,659100
07/10/2013,17.2982,17.4725,17.276,17.4186,799800
08/10/2013,17.4662,17.5296,17.3869,17.4408,1820700
09/10/2013,17.4345,17.5105,17.2316,17.2506,1574700
10/10/2013,17.3203,17.6754,17.3203,17.6754,759000
11/10/2013,17.6151,17.7705,17.5201,17.7483,507000
14/10/2013,17.7071,17.818,17.6754,17.7832,522900
15/10/2013,17.7515,17.8339,17.6437,17.65,704100
16/10/2013,17.7166,17.9195,17.6754,17.9131,758400
17/10/2013,17.8941,18.0367,17.8592,18.0177,885300
18/10/2013,18.0811,18.1097,17.9578,18.0494,922500
21/10/2013,18.0906,18.1509,17.9416,18.0526,916200
22/10/2013,18.1097,18.4045,18.1097,18.2428,1039800
23/10/2013,18.1382,18.2618,18.0684,18.1445,521400
24/10/2013,18.1223,18.2697,18.1223,18.2174,874200
25/10/2013,18.2713,18.2745,18.1699,18.2244,853800
28/10/2013,18.1826,18.2935,18.0684,18.2523,1001700
29/10/2013,18.6105,18.7975,18.2364,18.3791,1924500
30/10/2013,18.3854,18.452,18.2555,18.3537,1215900
31/10/2013,18.3442,18.452,18.284,18.3728,2176800
01/11/2013,18.3506,18.3949,18.2777,18.303,883200
04/11/2013,18.3094,18.3537,18.2269,18.2872,749400
05/11/2013,18.2491,18.3506,18.2143,18.2681,750600
06/11/2013,18.3315,18.5186,18.2967,18.4805,1007700
07/11/2013,18.5249,18.5439,18.3569,18.3601,682200
08/11/2013,18.4013,18.5566,18.3791,18.5344,892500
11/11/2013,18.5471,18.6263,18.4774,18.5566,497700
12/11/2013,18.5534,18.5946,18.3315,18.4266,839400
13/11/2013,18.3252,18.5281,18.3252,18.5281,815100
14/11/2013,18.5408,18.6327,18.4964,18.6137,364200
15/11/2013,18.5978,18.6422,18.4298,18.5566,956100
18/11/2013,18.5408,18.601,18.4552,18.5091,579600
19/11/2013,18.4996,18.5541,18.3918,18.4552,474300
20/11/2013,18.5122,18.5313,18.3125,18.3379,847200
21/11/2013,18.3791,18.4869,18.3751,18.4552,785700
22/11/2013,18.4013,18.7214,18.4013,18.6897,917400
25/11/2013,18.7595,18.8007,18.6549,18.658,673800
26/11/2013,18.6232,18.7563,18.5883,18.5978,1704300
27/11/2013,18.5946,18.7294,18.582,18.6834,620400
29/11/2013,18.7024,18.75,18.6295,18.6485,418200
02/12/2013,18.7183,18.7183,18.4996,18.5566,1388700
03/12/2013,18.5471,18.9021,18.4171,18.5946,1175100
04/12/2013,18.5122,18.6137,18.2777,18.4837,770700
05/12/2013,18.4076,18.452,18.284,18.2967,855600
06/12/2013,18.414,18.5915,18.414,18.5756,649500
09/12/2013,18.5217,18.6263,18.4774,18.5851,813000
